date,state,dataQualityGrade,deathConfirmed,deathIncrease,hospitalizedCurrently,hospitalizedIncrease,positive,positiveIncrease,recovered,totalTestResults,totalTestResultsIncrease
11-08-20,CO,A,,5,315,52,51441,402,5608,817422,7146
11-08-20,CT,B,3561,0,70,0,50684,117,8721,911299,8342
11-08-20,DC,A+,,2,83,0,12896,89,10232,224749,4358
11-08-20,DE,A+,521,0,35,0,15699,65,8519,283240,2820
11-08-20,FL,A,8685,277,6753,573,535018,5762,,5222659,55472
11-08-20,GA,A,,122,2881,355,222588,3563,,1898217,28605
11-08-20,GU,A,,0,7,0,434,16,325,25616,540
11-08-20,HI,C,,3,105,3,3638,140,1586,179422,2442
11-08-20,IA,A+,,7,244,0,49329,258,38033,523920,2533
11-08-20,ID,A,214,2,189,7,25100,429,9341,206830,1902
11-08-20,IL,A,7657,20,1459,0,198248,1549,,3149003,41362
11-08-20,IN,A+,2863,25,964,245,75862,870,56349,1160241,23169
11-08-20,KS,A+,,0,216,0,31730,0,1319,326669,0
11-08-20,KY,B,778,8,667,39,35793,539,8819,665941,10447
11-08-20,LA,A,4195,26,1335,0,133125,1164,89083,1568564,20631
11-08-20,MA,A+,8529,10,387,27,121707,392,99021,1781520,3418
11-08-20,MD,A,3467,13,529,19,96843,585,5935,1480073,17145
11-08-20,ME,A+,125,1,9,1,4050,1,3560,192453,1547
11-08-20,MI,A+,6264,7,640,0,98213,907,63636,2146554,23965
11-08-20,MN,A,1666,6,337,55,61839,323,55151,1177935,5817
11-08-20,MO,B,,5,923,0,60935,981,,1046810,17842
11-08-20,MP,D,,0,,0,49,0,29,12301,0
11-08-20,MS,A+,1879,32,1114,58,68293,644,49836,504404,9811
11-08-20,MT,C,,2,77,3,5104,87,3542,194412,1007
11-08-20,NC,A+,2204,32,1122,0,137895,1051,116969,2017498,15579
11-08-20,ND,C,98,1,55,13,7877,171,6668,357433,5454
11-08-20,NE,A,,3,162,19,28696,264,21113,394321,4499
11-08-20,NH,B,,0,21,1,6861,21,6126,265028,2078
11-08-20,NJ,A+,14037,12,538,60,185475,444,33223,2350310,26264
11-08-20,NM,B,,3,134,27,22643,199,9612,640337,7340
11-08-20,NV,A+,,18,971,0,57520,548,,708805,6920
11-08-20,NY,A,,7,540,0,422003,667,73779,6640705,77059
11-08-20,OH,B,3435,35,968,131,102826,1095,80885,1707770,20126
11-08-20,OK,A+,,13,530,135,44728,765,37193,714235,19787
11-08-20,OR,A+,,11,234,15,21774,286,4226,457088,6356
11-08-20,PA,A+,,35,598,0,120281,828,92616,1375594,15311
11-08-20,PR,B,167,8,439,0,9605,286,,315577,286
11-08-20,RI,A+,,1,88,6,20053,119,1911,408074,4142
11-08-20,SC,A+,2012,49,1330,329,102130,971,40837,796351,4721
11-08-20,SD,A,,0,57,5,9713,50,8507,122409,932
11-08-20,TN,A,1232,38,1378,125,124915,1001,85313,1740784,12877
11-08-20,TX,A,,220,7216,0,500620,9803,358312,4088863,15202
11-08-20,UT,A+,,4,208,35,44752,362,34764,706258,4193
11-08-20,VA,A+,2232,17,1293,233,101745,996,13152,1267512,9907
11-08-20,VI,C,9,0,,0,576,29,439,11063,159
11-08-20,VT,B,58,0,12,0,1472,10,1295,134316,1437
11-08-20,WA,B,1697,9,386,48,66404,683,,1237902,15951
11-08-20,WI,A+,1006,8,364,61,66123,767,51456,1424070,10532
11-08-20,WV,B,,6,130,0,7875,121,5863,330609,3565
11-08-20,WY,B,,1,15,4,3073,31,2541,58852,1170
10-08-20,AK,A,26,0,37,4,3786,68,1332,280343,2424
10-08-20,AL,B,1733,29,1551,533,103020,1686,37923,776937,18085
10-08-20,AR,A,,11,508,52,50028,645,42130,569320,5489
10-08-20,AS,C,,0,,0,0,0,,1396,0
10-08-20,AZ,A+,3922,4,1575,9,187523,600,25848,1026888,5655
10-08-20,CA,B,,66,6770,0,561911,7751,,8998353,172234
10-08-20,CO,A,,10,309,11,51039,379,5579,810276,8537
10-08-20,CT,B,3560,3,64,0,50567,247,8721,902957,38324
10-08-20,DC,A+,,0,75,0,12807,54,10188,220391,2449
10-08-20,DE,A+,521,0,34,0,15634,59,8500,280420,3793
10-08-20,FL,A,8408,93,6948,284,529256,4150,,5167187,47934
10-08-20,GA,A,,30,2871,48,219025,2429,,1869612,22035
10-08-20,GU,A,,0,5,0,418,6,325,25076,547
10-08-20,HI,C,,0,105,2,3498,152,1548,176980,2746
10-08-20,IA,A+,,3,224,0,49071,282,37317,521387,2577
10-08-20,ID,A,212,2,201,11,24671,176,9157,204928,1639
10-08-20,IL,A,7637,1,1481,0,196699,1319,,3107641,32353
10-08-20,IN,A+,2838,3,921,0,74992,664,54068,1137072,5323
10-08-20,KS,A+,,7,216,36,31730,1092,1319,326669,10157
10-08-20,KY,B,770,2,641,22,35254,272,8738,655494,9307
10-08-20,LA,A,4169,24,1382,0,131961,562,89083,1547933,7362
10-08-20,MA,A+,8519,6,380,8,121315,275,99021,1778102,14941
10-08-20,MD,A,3454,6,534,70,96258,755,5910,1462928,29532
10-08-20,ME,A+,124,0,8,0,4049,7,3537,190906,1920
10-08-20,MI,A+,6257,7,640,0,97306,580,63636,2122589,21257
10-08-20,MN,A,1660,3,320,51,61516,618,54364,1172118,12979
10-08-20,MO,B,,6,923,0,59954,2575,,1028968,32351
10-08-20,MP,D,,0,,0,49,1,29,12301,0
10-08-20,MS,A+,1847,16,1074,74,67649,476,42391,494593,476
10-08-20,MT,C,,0,80,1,5017,65,3413,193405,3459
10-08-20,NC,A+,2172,4,1111,0,136844,626,105093,2001919,15371
10-08-20,ND,C,97,3,48,2,7706,117,6434,351979,4463
10-08-20,NE,A,,0,146,7,28432,187,20896,389822,4262
10-08-20,NH,B,,0,20,3,6840,9,6095,262950,2942
10-08-20,NJ,A+,14025,4,545,0,185031,258,33013,2324046,22194
10-08-20,NM,B,,5,127,19,22444,129,9428,632997,5370
10-08-20,NV,A+,,6,1014,0,56972,742,,701885,1985
10-08-20,NY,A,,2,535,0,421336,476,73736,6563646,54002
10-08-20,OH,B,3405,4,968,64,101731,883,79321,1687644,19096
10-08-20,OK,A+,,2,594,20,43963,397,36378,694448,397
10-08-20,OR,A+,,1,214,40,21488,216,4226,450732,3695
10-08-20,PA,A+,,3,591,0,119453,601,91978,1360283,13073
10-08-20,PR,B,161,0,423,0,9319,385,,315291,385
10-08-20,RI,A+,,0,93,0,19934,28,1900,403932,1557
10-08-20,SC,A+,1966,18,1353,0,101159,724,37798,791630,5646
10-08-20,SD,A,,0,63,6,9663,58,8371,121477,580
10-08-20,TN,A,1194,10,1167,35,123914,1202,83170,1727907,14787
10-08-20,TX,A,,31,7304,0,490817,4455,349833,4073661,47797
10-08-20,UT,A+,,9,222,22,44390,263,34319,702065,4411
10-08-20,VA,A+,2215,1,1251,89,100749,663,12961,1257605,17266
10-08-20,VI,C,9,0,,0,547,0,410,10904,25
10-08-20,VT,B,58,0,11,0,1462,3,1282,132879,946
10-08-20,WA,B,1688,0,402,105,65721,803,,1221951,18954
10-08-20,WI,A+,998,0,414,31,65356,521,50662,1413538,12367
10-08-20,WV,B,,2,123,0,7754,60,5699,327044,3972
10-08-20,WY,B,,0,15,2,3042,-8,2483,57682,1007
09-08-20,AK,A,26,0,40,4,3718,97,1269,277919,4326
09-08-20,AL,B,1707,33,1449,0,101334,2947,37923,758852,12910
09-08-20,AR,A,,23,497,61,49383,1344,41452,563831,12308
09-08-20,AS,C,,0,,0,0,0,,1396,0
09-08-20,AZ,A+,3918,13,1626,24,186923,816,25527,1021233,6015
09-08-20,CA,B,,104,6849,0,554160,8373,,8826119,118592
09-08-20,CO,A,,0,319,14,50660,336,5554,801739,10717
09-08-20,CT,B,3558,0,65,0,50320,0,8721,864633,0
09-08-20,DC,A+,,1,77,0,12753,100,10156,217942,4608
09-08-20,DE,A,521,1,36,0,15575,73,8449,276627,2369
09-08-20,FL,A,8315,77,6848,254,525106,6139,,5119253,71550
09-08-20,GA,A,,13,2865,72,216596,3169,,1847577,32143
09-08-20,GU,B,,0,3,0,412,0,321,24529,0
09-08-20,HI,C,,0,105,6,3346,231,1511,174234,3129
09-08-20,IA,A+,,5,221,0,48789,506,37096,518810,5263
09-08-20,ID,A,211,6,201,20,24495,573,8921,203289,1832
09-08-20,IL,A,7636,5,1488,0,195380,1382,,3075288,41354
09-08-20,IN,A+,2835,5,960,0,74328,1041,54068,1131749,7788
09-08-20,KS,A+,,0,333,0,30638,0,1293,316512,0
09-08-20,KY,B,768,1,653,0,34982,404,8674,646187,0
09-08-20,LA,A,4145,56,1383,0,131399,2653,89083,1540571,35569
09-08-20,MA,A+,8514,14,375,10,121040,329,99021,1763161,7683
09-08-20,MD,A,3448,8,525,72,95503,922,5910,1433396,40672
09-08-20,ME,A+,124,0,9,0,4042,16,3512,188986,2585
09-08-20,MI,A+,6249,-1,694,0,96726,535,63636,2101332,26211
09-08-20,MN,A,1657,9,312,49,60898,797,53568,1159139,20544
09-08-20,MO,B,,0,895,0,57379,0,,996617,0
09-08-20,MP,D,,0,,0,48,0,29,12301,0
09-08-20,MS,A+,1832,22,1151,0,67173,527,42391,494117,527
09-08-20,MT,C,,0,83,4,4952,63,3275,189946,1100
09-08-20,NC,A+,2168,8,1109,0,136218,1452,105093,1986548,16782
09-08-20,ND,C,94,0,47,1,7589,91,6355,347516,5438
09-08-20,NE,A,,0,147,11,28245,141,20746,385560,2859
09-08-20,NH,B,,0,23,1,6831,13,6063,260008,2411
09-08-20,NJ,A+,14021,5,483,43,184773,344,32977,2301852,49060
09-08-20,NM,B,,4,121,13,22315,200,9319,627627,7499
09-08-20,NV,A+,,8,976,0,56230,811,,699900,4148
09-08-20,NY,A,,7,548,0,420860,515,73689,6509644,65812
09-08-20,OH,B,3397,1,952,49,100848,879,78435,1668548,24055
09-08-20,OK,A+,,0,594,11,43566,486,36052,694051,486
09-08-20,OR,A+,,1,204,0,21272,262,4111,447037,8970
09-08-20,PA,A+,,1,600,0,118852,760,90930,1347210,14153
09-08-20,PR,B,161,5,424,0,8934,361,,314906,361
09-08-20,RI,A+,,0,93,17,19906,74,1900,402375,3399
09-08-20,SC,A+,1949,24,1378,0,100435,975,37798,785984,7909
09-08-20,SD,A,,0,55,5,9605,128,8334,120897,910
09-08-20,TN,A,1184,8,1290,42,122712,2127,80997,1713120,27634
09-08-20,TX,A,,116,7437,0,486362,4879,344845,4025864,13207
09-08-20,UT,A+,,1,224,16,44127,376,33914,697654,6057
09-08-20,VA,A+,2214,4,1200,22,100086,897,12923,1240339,21174
09-08-20,VI,C,9,0,,0,547,19,404,10879,260
09-08-20,VT,B,58,0,6,0,1459,5,1279,131933,1469
09-08-20,WA,B,1688,16,400,6,64918,195,,1202997,4990
09-08-20,WI,A+,998,2,352,20,64835,622,50028,1401171,13943
09-08-20,WV,B,,8,124,0,7694,131,5678,323072,5152
09-08-20,WY,B,,0,17,0,3050,37,2465,56675,37
08-08-20,AK,A,26,1,37,5,3621,79,1254,273593,4742
08-08-20,AL,B,1674,0,1454,0,98387,86,37923,745942,0
08-08-20,AR,A,,0,523,55,48039,0,40360,551523,0
08-08-20,AS,C,,0,,0,0,0,,1396,0
08-08-20,AZ,A+,3905,56,1659,3,186107,1054,25163,1015218,11635
08-08-20,CA,B,,178,6956,0,545787,7371,,8707527,110645
08-08-20,CO,A,,0,346,20,50324,431,5507,791022,11352
08-08-20,CT,B,3558,0,65,0,50320,0,8721,864633,0
08-08-20,DC,A+,,1,80,0,12653,64,10124,213334,4609
08-08-20,DE,A+,520,2,36,0,15502,57,8416,274258,3937
08-08-20,FL,A,8238,187,6890,525,518967,8343,,5047703,83387
08-08-20,GA,A,,69,2878,274,213427,4423,,1815434,39861
08-08-20,GU,B,,0,3,0,412,1,321,24529,167
08-08-20,HI,C,,2,102,6,3115,201,1467,171105,2975
08-08-20,IA,A+,,12,229,0,48283,418,36882,513547,4847
08-08-20,ID,A,205,6,201,14,23922,523,8738,201457,4240
08-08-20,IL,A,7631,18,1538,0,193998,2190,,3033934,48016
08-08-20,IN,A+,2834,13,960,0,73287,1033,54068,1123961,20914
08-08-20,KS,A+,,0,333,0,30638,0,1293,316512,0
08-08-20,KY,B,767,8,653,27,34578,782,8674,646187,6354
08-08-20,LA,A,4089,0,1406,0,128746,0,89083,1505002,0
08-08-20,MA,A+,8500,12,386,22,120711,420,99021,1755478,12031
08-08-20,MD,A,3440,12,515,58,94581,775,5899,1392724,20807
08-08-20,ME,A+,124,1,9,0,4026,12,3504,186401,2679
08-08-20,MI,A+,6250,-4,694,0,96191,721,63636,2075121,38526
08-08-20,MN,A,1648,8,309,48,60101,916,52768,1138595,17296
08-08-20,MO,B,,0,924,0,57379,0,,996617,0
08-08-20,MP,D,,0,,0,48,1,29,12301,0
08-08-20,MS,A+,1812,26,1151,29,66646,1210,42391,493590,6378
08-08-20,MT,C,,5,81,4,4889,132,3255,188846,1090
08-08-20,NC,A+,2160,26,1129,0,134766,1954,105093,1969766,29954
08-08-20,ND,C,94,0,49,6,7498,180,6268,342078,5577
08-08-20,NE,A,,5,156,16,28104,283,20333,382701,3756
08-08-20,NH,B,,0,24,1,6818,76,6049,257597,3075
08-08-20,NJ,A+,14016,9,540,0,184429,368,32956,2252792,0
08-08-20,NM,B,,6,127,19,22115,150,9262,620128,7274
08-08-20,NV,A+,,29,976,0,55419,886,,695752,8131
08-08-20,NY,A,,5,573,0,420345,703,73609,6443832,74857
08-08-20,OH,B,3396,16,936,69,99969,1294,77429,1644493,21398
08-08-20,OK,A+,,3,594,39,43080,825,35745,693565,7750
08-08-20,OR,A+,,7,204,0,21010,374,4111,438067,374
08-08-20,PA,A+,,16,634,0,118092,813,90930,1333057,16158
08-08-20,PR,B,158,9,399,0,8573,343,,314545,343
08-08-20,RI,A+,,1,82,18,19832,94,1895,398976,4227
08-08-20,SC,A+,1931,45,1402,0,99460,1241,37798,778075,10114
08-08-20,SD,A,,2,48,5,9477,106,8307,119987,1260
08-08-20,TN,A,1176,9,1393,72,120585,1803,80340,1685486,23454
08-08-20,TX,A,,247,7872,0,481483,6959,338343,4012657,12125
08-08-20,UT,A+,,0,222,26,43751,376,33115,691597,6477
08-08-20,VA,A+,2211,5,1258,4,99189,1307,12843,1219165,14161
08-08-20,VI,C,9,0,,0,528,6,404,10619,120
08-08-20,VT,B,58,0,8,0,1454,6,1272,130464,1202
08-08-20,WA,B,1672,19,415,16,64723,366,,1198007,9342
08-08-20,WI,A+,996,6,338,50,64213,1185,49283,1387228,17797
08-08-20,WV,B,,4,121,0,7563,130,5609,317920,5243
08-08-20,WY,B,,0,17,1,3013,13,2462,56638,13
07-08-20,AK,A,25,0,37,3,3542,55,1238,268851,7279
07-08-20,AL,B,1674,21,1403,224,98301,1709,37923,745942,9348
07-08-20,AR,A,,6,514,50,48039,1011,40360,551523,12422
07-08-20,AS,C,,0,,0,0,0,,1396,0
07-08-20,AZ,A+,3860,79,1772,5173,185053,1406,24815,1003583,8958
07-08-20,CA,B,,142,7277,0,538416,8436,,8596882,96419
07-08-20,CO,A,,7,317,10,49893,457,5490,779670,13197
07-08-20,CT,B,3558,4,65,0,50320,75,8721,864633,7535
07-08-20,DC,A+,,2,90,0,12589,71,10118,208725,2742
07-08-20,DE,A+,518,1,37,0,15445,80,8392,270321,2800
07-08-20,FL,A,8051,180,7144,599,510624,7541,,4964316,73757
07-08-20,GA,A,,91,2981,280,209004,4109,,1775573,23598
07-08-20,GU,B,,0,3,0,411,14,321,24362,485
07-08-20,HI,C,,2,117,11,2914,151,1440,168130,3403
07-08-20,IA,A+,,5,223,0,47865,504,36322,508700,5580
07-08-20,ID,A,199,6,242,23,23399,692,8486,197217,4063
07-08-20,IL,A,7613,31,1486,0,191808,2103,,2985918,46888
07-08-20,IN,A+,2821,10,990,87,72254,1239,54068,1103047,19868
07-08-20,KS,A+,,12,333,54,30638,921,1293,316512,7794
07-08-20,KY,B,760,4,717,51,33796,542,8589,639833,9497
07-08-20,LA,A,4089,61,1406,0,128746,1500,89083,1505002,20030
07-08-20,MA,A+,8488,18,390,15,120291,417,99021,1743447,21888
07-08-20,MD,A,3429,14,528,69,93806,801,5838,1371917,28583
07-08-20,ME,A+,123,0,10,3,4014,17,3479,183722,2806
07-08-20,MI,A+,6247,18,694,0,95470,814,60022,2036595,30017
07-08-20,MN,A,1640,4,300,37,59185,545,51940,1121299,16205
07-08-20,MO,B,,21,930,0,57379,996,,996617,28486
07-08-20,MP,D,,0,,0,47,0,29,12301,0
07-08-20,MS,A+,1793,23,1136,66,65436,1036,42391,487212,4671
07-08-20,MT,C,,5,84,5,4757,155,3122,187756,1941
07-08-20,NC,A+,2134,42,1123,0,132812,1545,105093,1939812,35062
07-08-20,ND,C,94,0,48,8,7318,149,6164,336501,5497
07-08-20,NE,A,,5,151,7,27821,332,20176,378945,5802
07-08-20,NH,B,,1,21,1,6742,23,5941,254522,3013
07-08-20,NJ,A+,14007,11,551,384,184061,360,32956,2252792,22547
07-08-20,NM,B,,6,132,16,21965,192,9166,612854,8472
07-08-20,NV,A+,,20,1035,0,54533,976,,687621,7453
07-08-20,NY,A,,5,579,0,419642,714,73530,6368975,70170
07-08-20,OH,B,3381,34,956,81,98675,1204,75975,1623095,25056
07-08-20,OK,A+,,7,561,58,42255,854,35001,685815,11162
07-08-20,OR,A+,,9,204,15,20636,411,4111,437693,5431
07-08-20,PA,A+,,15,651,0,117279,758,90304,1316899,16648
07-08-20,PR,B,149,7,440,0,8230,406,,314202,406
07-08-20,RI,A+,,0,84,12,19738,127,1876,394749,4780
07-08-20,SC,A+,1883,19,1415,354,98219,1422,37798,767961,11816
07-08-20,SD,A,,3,47,5,9371,98,8244,118727,1153
07-08-20,TN,A,1167,20,1406,81,118782,2432,79357,1662032,26841
07-08-20,TX,A,,293,8065,0,474524,7039,331668,4000532,56052
07-08-20,UT,A+,,5,234,24,43375,460,32371,685120,7637
07-08-20,VA,A+,2208,18,1372,113,97882,2015,12725,1205004,13700
07-08-20,VI,C,9,0,,0,522,21,398,10499,124
07-08-20,VT,B,58,0,6,0,1448,3,1260,129262,1388
07-08-20,WA,B,1653,29,405,34,64357,659,,1188665,15015
07-08-20,WI,A+,990,12,350,49,63028,1043,48244,1369431,21150
07-08-20,WV,B,,3,122,0,7433,156,5510,312677,5268
07-08-20,WY,B,,1,17,5,3000,42,2420,56625,517
06-08-20,AK,A,25,0,42,3,3487,40,1220,261572,4293
06-08-20,AL,B,1654,19,1613,213,96592,1938,37923,736594,12012
06-08-20,AR,A,,7,514,0,47028,735,39555,539101,5202
06-08-20,AS,C,,0,,0,0,0,,1396,0
06-08-20,AZ,A+,3786,70,1879,509,183647,1444,24531,994625,10293
06-08-20,CA,B,,166,7485,0,529980,5258,,8500463,91063
06-08-20,CO,A,,12,317,36,49436,448,5490,766473,11829
06-08-20,CT,B,3555,0,66,113,50245,20,8721,857098,8989
06-08-20,DC,A+,,0,98,0,12518,75,10094,205983,3158
06-08-20,DE,A+,517,0,45,0,15365,69,8365,267521,1502
06-08-20,FL,A,7871,120,7459,559,503083,7573,,4890559,88745
06-08-20,GA,A,,42,3006,214,204895,3182,,1751975,25274
06-08-20,GU,B,,0,3,0,397,8,321,23877,442
06-08-20,HI,C,,0,83,6,2763,172,1402,164727,3327
06-08-20,IA,A+,,9,237,0,47361,702,35548,503120,6692
06-08-20,ID,A,194,7,242,25,22707,473,8207,193154,2634
06-08-20,IL,A,7594,21,1517,0,189705,1953,,2939030,41686
06-08-20,IN,A+,2811,6,1009,119,71015,1040,53301,1083179,19347
06-08-20,KS,A+,,0,358,0,29717,0,1254,308718,0
06-08-20,KY,B,756,8,701,21,33254,513,8523,630336,11543
06-08-20,LA,A,4028,50,1457,0,127246,1303,89083,1484972,15105
06-08-20,MA,A+,8470,32,403,14,119874,231,99021,1721559,23143
06-08-20,MD,A,3415,15,535,56,93005,579,5790,1343334,16699
06-08-20,ME,A+,123,0,11,0,3997,5,3475,180916,2671
06-08-20,MI,A+,6247,28,694,0,94656,763,60022,2006578,26106
06-08-20,MN,A,1636,7,319,48,58640,861,51604,1105094,14791
06-08-20,MO,B,,8,966,0,56383,1062,,968131,10268
06-08-20,MP,D,,0,,0,47,1,29,12301,0
06-08-20,MS,A+,1772,21,1184,39,64400,956,42391,482541,4719
06-08-20,MT,C,,0,87,11,4602,173,2964,185815,2691
06-08-20,NC,A+,2092,42,1147,0,131267,1979,105093,1904750,31082
06-08-20,ND,C,94,2,46,6,7169,122,5949,331004,5178
06-08-20,NE,A,,3,148,37,27489,311,19885,373143,5392
06-08-20,NH,B,,0,20,0,6719,26,5923,251509,2503
06-08-20,NJ,A+,13996,7,754,0,183701,374,32811,2230245,43227
06-08-20,NM,B,,2,138,22,21773,207,8950,604382,6974
06-08-20,NV,A+,,10,1117,0,53557,729,,680168,8646
06-08-20,NY,A,,6,570,0,418928,703,73472,6298805,72370
06-08-20,OH,B,3348,22,979,135,97471,1166,74612,1598039,23426
06-08-20,OK,A+,,10,643,52,41401,837,34320,674653,9923
06-08-20,OR,A+,,1,230,17,20225,246,4065,432262,5460
06-08-20,PA,A+,,38,663,0,116521,807,88555,1300251,15526
06-08-20,PR,B,144,12,456,0,7824,140,,313796,140
06-08-20,RI,A+,,2,83,16,19611,130,1866,389969,5482
06-08-20,SC,A+,1863,49,1492,0,96797,1325,32859,756145,7523
06-08-20,SD,B,,4,44,5,9273,105,8145,117574,1200
06-08-20,TN,A,1147,42,1497,108,116350,2252,77558,1635191,23146
06-08-20,TX,A,,306,8302,0,467485,7598,323804,3944480,36245
06-08-20,UT,A+,,3,220,35,42915,587,31619,677483,7130
06-08-20,VA,A+,2191,25,1349,158,95867,818,12635,1191304,15124
06-08-20,VI,C,9,1,,0,501,20,384,10375,272
06-08-20,VT,B,58,1,6,0,1445,9,1258,127874,1596
06-08-20,WA,B,1624,5,426,61,63698,706,,1173650,14589
06-08-20,WI,A+,978,8,330,55,61985,875,47221,1348281,21856
06-08-20,WV,B,,0,123,0,7277,118,5330,307409,4815
06-08-20,WY,B,,0,16,2,2958,35,2366,56108,394
05-08-20,AK,A,25,0,38,3,3447,55,1017,257279,4630
05-08-20,AL,B,1639,29,1572,0,94654,952,37923,724582,5093
05-08-20,AR,A,,18,516,64,46293,912,38848,533899,0
05-08-20,AS,C,,0,,0,0,0,,1396,129
05-08-20,AZ,A+,3717,87,1945,265,182203,1698,24222,984332,13088
05-08-20,CA,B,,202,7552,0,524722,5295,,8409400,103687
05-08-20,CO,A,,7,320,20,48988,594,5471,754644,27618
05-08-20,CT,B,3555,0,59,0,50225,115,8613,848109,11838
05-08-20,DC,A+,,0,97,0,12443,45,10015,202825,2698
05-08-20,DE,A+,517,0,47,0,15296,159,8339,266019,3448
05-08-20,FL,A,7751,225,7615,623,495510,5424,,4801814,48947
05-08-20,GA,A,,63,3077,362,201713,3765,,1726701,30856
05-08-20,GU,B,,0,3,0,389,14,319,23435,512
05-08-20,HI,C,,1,83,7,2591,143,1354,161400,2307
05-08-20,IA,A+,,11,248,0,46659,617,34733,496428,6057
05-08-20,ID,A,187,10,195,20,22234,559,7875,190520,4045
05-08-20,IL,A,7573,28,1552,0,187752,1759,,2897344,46668
05-08-20,IN,A+,2805,11,923,0,69975,720,51709,1063832,19817
05-08-20,KS,A+,,3,358,39,29717,841,1254,308718,6879
05-08-20,KY,B,748,1,620,52,32741,544,8467,618793,12897
05-08-20,LA,A,3978,45,1471,0,125943,1482,89083,1469867,20010
05-08-20,MA,A+,8438,2,396,20,119643,440,99021,1698416,25338
05-08-20,MD,A,3402,6,555,34,92426,572,5749,1326635,21762
05-08-20,ME,A+,123,1,10,2,3992,17,3456,178245,2484
05-08-20,MI,A+,6221,7,694,0,93893,718,60022,1980472,26057
05-08-20,MN,A,1629,10,305,27,57779,617,51223,1090303,11608
05-08-20,MO,B,,6,882,0,55321,1241,,957863,10940
05-08-20,MP,D,,0,,0,46,0,29,12301,0
05-08-20,MS,A+,1754,51,1179,48,63444,1245,42391,477822,14031
05-08-20,MT,C,,1,79,10,4429,115,2820,183124,1888
05-08-20,NC,A+,2050,40,1167,0,129288,1127,105093,1873668,19642
05-08-20,ND,C,92,0,42,5,7047,122,5837,325826,5431
05-08-20,NE,A,,0,151,0,27178,222,19764,367751,3159
05-08-20,NH,B,,1,23,1,6693,33,5915,249006,2415
05-08-20,NJ,A+,13989,7,784,0,183327,357,32749,2187018,22082
05-08-20,NM,B,,9,138,28,21566,226,8828,597408,6583
05-08-20,NV,A+,,28,1148,0,52828,649,,671522,8525
05-08-20,NY,A,,4,564,0,418225,636,73410,6226435,72668
05-08-20,OH,B,3326,26,1004,112,96305,1199,72950,1574613,18801
05-08-20,OK,A+,,17,645,70,40564,1101,33383,664730,7454
05-08-20,OR,A+,,5,228,38,19979,280,4037,426802,6888
05-08-20,PA,A+,,12,639,0,115714,705,87942,1284725,13196
05-08-20,PR,B,133,9,507,0,7684,271,,313656,271
05-08-20,RI,A+,,1,79,6,19481,91,1855,384487,3514
05-08-20,SC,A+,1819,47,1469,0,95472,1282,32859,748622,8165
05-08-20,SD,B,,1,43,10,9168,89,8080,116374,993
05-08-20,TN,A,1104,27,1448,101,114098,1657,75550,1612045,19395
05-08-20,TX,A,,236,8455,0,459887,8706,315652,3908235,23387
05-08-20,UT,A+,,6,220,37,42328,421,30911,670353,6727
05-08-20,VA,A+,2164,30,1304,186,95049,798,12522,1176180,11665
05-08-20,VI,C,8,0,,0,481,18,374,10103,328
05-08-20,VT,B,57,0,9,0,1436,5,1254,126278,1473
05-08-20,WA,B,1619,19,424,35,62992,725,,1159061,15068
05-08-20,WI,A+,970,9,330,43,61110,939,46323,1326425,19353
05-08-20,WV,B,,0,115,0,7159,108,5218,302594,4155
05-08-20,WY,B,,0,16,0,2923,39,2323,55714,471
04-08-20,AK,A,25,0,33,2,3392,61,987,252649,6842
04-08-20,AL,B,1611,33,1572,235,93702,1041,35401,719489,8172
04-08-20,AR,A,,15,526,88,45381,784,38000,533899,6499
04-08-20,AS,C,,0,,0,0,0,,1267,0
04-08-20,AZ,A+,2431,66,2024,1894,180505,1008,23944,971244,6826
04-08-20,CA,B,,113,7630,0,519427,4526,,8305713,121017
04-08-20,CO,A,,0,335,29,48394,426,5449,727026,5105
04-08-20,CT,B,3555,0,60,0,50110,48,8613,836271,7089
04-08-20,DC,A+,,1,100,0,12398,85,9959,200127,1312
04-08-20,DE,A+,517,2,42,0,15137,82,8303,262571,2615
04-08-20,FL,A,7526,247,7857,589,490086,5357,,4752867,48391
04-08-20,GA,A,,79,3094,302,197948,2513,,1695845,19161
04-08-20,GU,B,,0,3,0,375,7,318,22923,350
04-08-20,HI,C,,0,138,2,2448,206,1315,159093,1789
04-08-20,IA,A+,,6,243,0,46042,201,34023,490371,3896
04-08-20,ID,A,177,3,106,12,21675,331,7617,186475,2415
04-08-20,IL,A,7545,19,1496,0,185993,1471,,2850676,42598
04-08-20,IN,A+,2794,16,980,144,69255,822,43535,1044015,19783
04-08-20,KS,A+,,0,232,0,28876,0,1196,301839,0
04-08-20,KY,B,747,7,638,36,32197,689,8406,605896,7488
04-08-20,LA,A,3937,27,1487,0,124461,3615,74246,1449857,55947
04-08-20,MA,A+,8436,9,354,31,119203,546,97595,1673078,24389
04-08-20,MD,A,3396,7,547,56,91854,710,5740,1304873,16377
04-08-20,ME,A+,122,-1,12,-1,3975,5,3424,175761,1616
04-08-20,MI,A+,6219,8,694,0,93175,801,60022,1954415,27592
04-08-20,MN,A,1620,4,328,48,57162,602,50426,1078695,7770
04-08-20,MO,B,,11,891,0,54080,1193,,946923,10910
04-08-20,MP,D,,0,,0,46,0,29,12301,0
04-08-20,MS,A+,1705,42,1164,44,62199,1074,42391,463791,1074
